"[1, 2, 0, 4, 5, 0, 0, 1, 0, 6, 6, 3, 3, 6, 6, 0, 6, 0, 0, 0, 6, 2, 0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 0, 12, 0, 12, 0, 0, 0, 0, 12, 0, 0, 0, 12, 8, 0, 0, 0, 9, 12, 8, 9, 12, 12, 12, 7, 0, 0, 10, 0, 7, 11, 0, 0, 0, 0, 1, 1, 0, 0, 3, 9]",0.43
"[1, 2, 0, 4, 0, 1, 5, 0, 0, 6, 6, 3, 3, 6, 6, 0, 6, 0, 0, 0, 6, 2, 0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 0, 12, 0, 12, 0, 0, 0, 0, 12, 0, 0, 0, 12, 8, 0, 0, 0, 9, 12, 8, 9, 12, 12, 12, 7, 0, 0, 10, 0, 7, 11, 0, 1, 0, 0, 0, 0, 1, 0, 4, 10]",0.55
"[1, 2, 0, 4, 0, 1, 5, 0, 0, 6, 6, 3, 3, 6, 6, 0, 6, 0, 0, 0, 6, 2, 0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 0, 12, 0, 12, 0, 0, 0, 0, 12, 8, 0, 0, 12, 8, 0, 0, 0, 9, 12, 0, 9, 12, 12, 12, 7, 0, 0, 10, 0, 7, 11, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10]",0.04
"[1, 2, 0, 4, 0, 1, 5, 0, 0, 0, 6, 3, 3, 6, 6, 0, 6, 0, 0, 0, 6, 2, 0, 6, 0, 6, 0, 6, 0, 0, 0, 0, 0, 12, 0, 12, 0, 0, 0, 0, 12, 8, 0, 0, 12, 8, 0, 0, 0, 9, 12, 0, 9, 12, 12, 12, 7, 0, 0, 10, 0, 7, 11, 0, 1, 0, 0, 0, 0, 1, 0, 0, 11]",0.47
"[1, 2, 0, 4, 0, 1, 5, 0, 0, 0, 6, 3, 3, 6, 6, 0, 6, 0, 0, 0, 6, 2, 0, 6, 0, 6, 8, 6, 0, 0, 0, 0, 0, 12, 0, 12, 0, 0, 0, 0, 12, 0, 0, 0, 12, 8, 0, 0, 0, 9, 12, 0, 9, 12, 12, 12, 7, 0, 0, 10, 0, 7, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11]",0.3
"[1, 2, 0, 4, 0, 1, 5, 0, 0, 0, 6, 3, 0, 6, 6, 0, 6, 0, 0, 0, 6, 2, 0, 6, 0, 6, 3, 6, 0, 0, 0, 0, 0, 12, 0, 12, 0, 0, 0, 0, 12, 0, 0, 0, 12, 8, 0, 0, 0, 9, 12, 0, 9, 12, 12, 12, 7, 0, 0, 10, 0, 7, 11, 0, 1, 0, 0, 0, 0, 1, 0, 0, 12]",0.74
"[1, 2, 0, 4, 0, 1, 5, 0, 0, 0, 6, 3, 0, 6, 6, 0, 6, 0, 0, 0, 6, 2, 0, 6, 0, 6, 12, 6, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 12, 0, 0, 0, 12, 8, 0, 0, 0, 9, 12, 0, 9, 12, 12, 12, 7, 0, 0, 10, 0, 7, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12]",0.37
"[1, 2, 0, 4, 0, 1, 5, 0, 0, 0, 0, 3, 0, 6, 6, 0, 6, 0, 6, 0, 6, 2, 0, 6, 0, 6, 12, 6, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 12, 0, 0, 0, 12, 8, 0, 0, 0, 9, 12, 0, 9, 12, 12, 12, 7, 0, 0, 10, 0, 7, 11, 0, 1, 0, 0, 0, 0, 1, 0, 0, 13]",1.19
"[1, 2, 0, 4, 0, 1, 5, 0, 0, 0, 0, 3, 0, 6, 6, 0, 6, 0, 6, 0, 6, 2, 0, 6, 0, 6, 12, 6, 8, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 12, 0, 0, 0, 12, 0, 0, 0, 0, 9, 12, 0, 9, 12, 12, 12, 7, 0, 0, 10, 0, 7, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13]",0.92
"[1, 2, 0, 0, 0, 1, 5, 0, 0, 0, 0, 3, 4, 6, 6, 0, 6, 0, 6, 0, 6, 2, 0, 6, 0, 6, 12, 6, 8, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 12, 0, 0, 0, 12, 0, 0, 0, 0, 9, 12, 0, 9, 12, 12, 12, 7, 0, 0, 10, 0, 7, 11, 0, 1, 0, 0, 0, 0, 1, 0, 2, 14]",1.31
"[1, 2, 0, 0, 0, 1, 5, 0, 0, 0, 0, 8, 4, 6, 6, 0, 6, 0, 6, 0, 6, 2, 0, 6, 0, 6, 12, 6, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 12, 0, 0, 0, 12, 0, 0, 0, 0, 9, 12, 0, 9, 12, 12, 12, 7, 0, 0, 10, 0, 7, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14]",0.25
"[1, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 2, 4, 6, 6, 0, 6, 0, 6, 0, 6, 2, 0, 6, 0, 6, 12, 6, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 12, 0, 0, 0, 12, 0, 0, 0, 0, 9, 12, 0, 9, 12, 12, 12, 7, 0, 0, 10, 0, 7, 11, 0, 1, 0, 0, 0, 0, 1, 0, 0, 15]",0.26
"[1, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 2, 4, 6, 6, 0, 6, 0, 6, 0, 6, 2, 0, 6, 0, 6, 12, 6, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 9, 0, 12, 0, 0, 0, 12, 0, 0, 0, 0, 9, 12, 0, 0, 12, 12, 12, 7, 0, 0, 10, 0, 7, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15]",-0.46
"[1, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 2, 4, 6, 6, 0, 6, 0, 6, 0, 6, 0, 0, 6, 0, 6, 12, 6, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 2, 0, 12, 0, 0, 0, 12, 0, 0, 0, 0, 9, 12, 0, 0, 12, 12, 12, 7, 0, 0, 10, 0, 7, 11, 0, 1, 0, 0, 0, 0, 1, 0, 0, 16]",-0.37
"[1, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 2, 4, 6, 6, 0, 6, 0, 6, 0, 6, 0, 0, 6, 0, 6, 12, 6, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 10, 0, 12, 0, 0, 0, 12, 0, 0, 0, 0, 9, 12, 0, 0, 12, 12, 12, 7, 0, 0, 0, 0, 7, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16]",-0.35
"[1, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 4, 6, 6, 0, 6, 0, 6, 0, 6, 2, 0, 6, 0, 6, 12, 6, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 10, 0, 12, 0, 0, 0, 12, 0, 0, 0, 0, 9, 12, 0, 0, 12, 12, 12, 7, 0, 0, 0, 0, 7, 11, 0, 1, 0, 0, 0, 0, 1, 0, 1, 17]",-0.27
"[1, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 4, 6, 6, 0, 6, 0, 6, 0, 6, 2, 0, 6, 0, 6, 12, 6, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 10, 12, 0, 0, 0, 12, 0, 0, 0, 0, 9, 12, 0, 0, 12, 12, 12, 7, 0, 0, 0, 0, 7, 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17]",-0.3
"[0, 0, 0, 0, 1, 1, 5, 0, 0, 0, 0, 0, 4, 6, 6, 0, 6, 0, 6, 0, 6, 2, 0, 6, 0, 6, 12, 6, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 10, 12, 0, 0, 0, 12, 0, 0, 0, 0, 9, 12, 0, 0, 12, 12, 12, 7, 0, 0, 0, 0, 7, 11, 0, 1, 0, 0, 0, 0, 1, 0, 3, 18]",0.0
"[0, 0, 0, 0, 1, 1, 5, 0, 0, 0, 0, 0, 4, 6, 6, 0, 6, 0, 6, 0, 6, 2, 0, 6, 0, 6, 12, 6, 0, 0, 0, 0, 0, 0, 0, 12, 0, 12, 0, 10, 12, 0, 0, 0, 12, 0, 0, 0, 0, 9, 12, 0, 0, 0, 12, 12, 7, 0, 0, 0, 0, 7, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18]",-0.99
"[0, 0, 0, 0, 1, 1, 5, 0, 0, 0, 0, 0, 4, 6, 6, 0, 6, 0, 6, 0, 6, 0, 0, 6, 0, 6, 12, 6, 0, 0, 0, 0, 0, 0, 0, 12, 2, 12, 0, 10, 12, 0, 0, 0, 12, 0, 0, 0, 0, 9, 12, 0, 0, 0, 12, 12, 7, 0, 0, 0, 0, 7, 11, 0, 1, 0, 0, 0, 0, 1, 0, 1, 19]",-0.51
"[0, 0, 0, 0, 1, 1, 5, 0, 0, 0, 0, 0, 10, 6, 6, 0, 6, 0, 6, 0, 6, 0, 0, 6, 0, 6, 12, 6, 0, 0, 0, 0, 0, 0, 0, 12, 2, 12, 0, 0, 12, 0, 0, 0, 12, 0, 0, 0, 0, 9, 12, 0, 0, 0, 12, 12, 7, 0, 0, 0, 0, 7, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19]",-1.19
"[0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 1, 6, 6, 0, 6, 0, 6, 0, 6, 0, 0, 6, 0, 6, 12, 6, 0, 0, 0, 0, 0, 0, 0, 12, 2, 12, 0, 0, 12, 0, 0, 0, 12, 0, 0, 0, 0, 9, 12, 0, 0, 0, 12, 12, 7, 0, 0, 0, 0, 7, 11, 0, 1, 0, 0, 0, 0, 1, 0, 0, 20]",-1.16
"[0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 1, 6, 6, 0, 6, 0, 6, 0, 6, 0, 0, 6, 0, 6, 12, 6, 0, 0, 0, 0, 0, 0, 0, 12, 2, 12, 0, 0, 12, 0, 0, 0, 12, 7, 0, 0, 0, 9, 12, 0, 0, 0, 12, 12, 7, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20]",-1.35
"[0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 1, 6, 6, 0, 6, 0, 6, 0, 6, 0, 0, 6, 0, 6, 12, 6, 0, 0, 0, 0, 0, 0, 0, 12, 0, 12, 0, 0, 12, 0, 0, 0, 12, 7, 0, 0, 0, 9, 12, 2, 0, 0, 12, 12, 7, 0, 0, 0, 0, 0, 11, 0, 1, 0, 0, 0, 0, 1, 0, 2, 21]",-1.03
"[0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 1, 6, 6, 0, 6, 0, 6, 0, 6, 0, 0, 6, 0, 6, 12, 6, 0, 0, 0, 0, 0, 0, 0, 12, 0, 12, 0, 0, 12, 0, 0, 0, 12, 0, 0, 0, 0, 9, 12, 2, 0, 7, 12, 12, 7, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21]",-1.22
"[0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 1, 6, 6, 0, 6, 0, 6, 0, 6, 0, 0, 6, 0, 6, 12, 6, 0, 0, 0, 0, 0, 0, 0, 12, 2, 12, 0, 0, 12, 0, 0, 0, 12, 0, 0, 0, 0, 9, 12, 0, 0, 7, 12, 12, 7, 0, 0, 0, 0, 0, 11, 0, 1, 0, 0, 0, 0, 1, 0, 4, 22]",-1.22
"[0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 1, 6, 6, 0, 6, 0, 6, 0, 6, 0, 0, 6, 0, 6, 12, 6, 0, 0, 0, 0, 0, 0, 0, 12, 2, 12, 0, 0, 12, 0, 0, 0, 12, 7, 0, 0, 0, 9, 12, 0, 0, 0, 12, 12, 7, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22]",-1.41
"[0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 1, 6, 6, 0, 6, 0, 6, 0, 6, 0, 0, 6, 0, 6, 12, 6, 0, 0, 0, 0, 0, 0, 0, 12, 0, 12, 0, 0, 12, 0, 0, 0, 12, 7, 0, 0, 0, 9, 12, 2, 0, 0, 12, 12, 7, 0, 0, 0, 0, 0, 11, 0, 1, 0, 0, 0, 0, 1, 0, 6, 23]",-0.97
"[0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 1, 6, 6, 0, 6, 0, 6, 0, 6, 0, 0, 6, 0, 6, 12, 6, 0, 0, 0, 0, 0, 0, 0, 12, 0, 12, 0, 0, 12, 0, 0, 0, 12, 0, 0, 7, 0, 9, 12, 2, 0, 0, 12, 12, 7, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 7, 23]",-0.98
"[0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 1, 6, 6, 0, 6, 0, 6, 0, 6, 0, 0, 6, 0, 6, 12, 6, 0, 0, 0, 0, 0, 0, 0, 12, 2, 12, 0, 0, 12, 0, 0, 0, 12, 0, 0, 7, 0, 9, 12, 0, 0, 0, 12, 12, 7, 0, 0, 0, 0, 0, 11, 0, 1, 0, 0, 0, 0, 1, 0, 8, 24]",0.0
"[0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 1, 6, 6, 0, 6, 0, 6, 0, 6, 0, 0, 6, 0, 6, 12, 6, 0, 0, 0, 0, 0, 0, 0, 12, 2, 12, 0, 0, 12, 0, 0, 0, 12, 0, 0, 7, 0, 9, 12, 0, 0, 0, 12, 12, 7, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 24]",-1.24
"[0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 1, 6, 6, 0, 6, 0, 6, 0, 6, 0, 0, 6, 0, 6, 12, 6, 0, 0, 0, 0, 0, 0, 0, 12, 0, 12, 0, 0, 12, 0, 0, 0, 12, 0, 0, 7, 0, 9, 12, 2, 0, 0, 12, 12, 7, 0, 0, 0, 0, 11, 0, 0, 1, 0, 0, 0, 0, 1, 0, 10, 25]",-0.84
"[0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 1, 6, 6, 0, 6, 0, 6, 0, 6, 0, 0, 6, 0, 6, 12, 6, 0, 0, 0, 0, 0, 0, 0, 12, 0, 12, 0, 0, 12, 0, 0, 0, 12, 0, 0, 7, 0, 9, 12, 2, 11, 0, 12, 12, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25]",-0.93
"[0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 1, 6, 6, 0, 6, 0, 6, 0, 6, 0, 0, 6, 0, 6, 12, 6, 0, 0, 0, 0, 0, 0, 2, 12, 0, 12, 0, 0, 12, 0, 0, 0, 12, 0, 0, 7, 0, 9, 12, 0, 11, 0, 12, 12, 7, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 12, 26]",-0.79
"[0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 1, 6, 6, 0, 6, 0, 6, 0, 6, 0, 0, 6, 0, 6, 12, 6, 0, 0, 0, 0, 0, 0, 2, 12, 0, 12, 0, 0, 12, 0, 9, 0, 12, 0, 0, 7, 0, 0, 12, 0, 11, 0, 12, 12, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 26]",-0.77
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 6, 6, 5, 6, 0, 6, 0, 6, 0, 0, 6, 0, 6, 12, 6, 0, 0, 0, 0, 0, 0, 2, 12, 0, 12, 0, 0, 12, 0, 9, 0, 12, 0, 0, 7, 0, 0, 12, 0, 11, 0, 12, 12, 7, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 14, 27]",-0.52
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 6, 6, 5, 6, 0, 6, 0, 6, 0, 0, 6, 0, 6, 12, 6, 0, 0, 0, 0, 0, 0, 2, 12, 0, 12, 0, 0, 12, 0, 9, 0, 12, 0, 0, 7, 0, 0, 12, 0, 11, 0, 12, 12, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 27]",-0.91
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 6, 5, 6, 0, 6, 0, 6, 0, 0, 6, 0, 6, 12, 6, 0, 6, 0, 0, 0, 0, 2, 12, 0, 12, 0, 0, 12, 0, 9, 0, 12, 0, 0, 7, 0, 0, 12, 0, 11, 0, 12, 12, 0, 0, 0, 0, 0, 7, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 28]",-0.77
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 6, 5, 6, 0, 6, 0, 6, 0, 0, 6, 0, 6, 12, 6, 0, 6, 0, 0, 0, 0, 2, 12, 0, 12, 0, 0, 12, 0, 9, 0, 12, 7, 0, 7, 0, 0, 12, 0, 11, 0, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28]",-2.42
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 6, 5, 0, 0, 6, 0, 6, 0, 0, 6, 6, 6, 12, 6, 0, 6, 0, 0, 0, 0, 2, 12, 0, 12, 0, 0, 12, 0, 9, 0, 12, 7, 0, 7, 0, 0, 12, 0, 11, 0, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 29]",-2.06
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 6, 5, 0, 0, 6, 0, 6, 0, 0, 6, 6, 6, 12, 6, 0, 6, 0, 0, 0, 0, 2, 12, 0, 12, 0, 0, 12, 0, 9, 11, 12, 7, 0, 7, 0, 0, 12, 0, 0, 0, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29]",-2.01
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 6, 5, 0, 0, 6, 0, 6, 0, 0, 6, 6, 6, 12, 6, 0, 6, 0, 0, 0, 0, 0, 12, 0, 12, 0, 0, 2, 0, 9, 11, 12, 7, 0, 7, 0, 0, 12, 0, 0, 0, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 30]",-1.36
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 6, 5, 0, 0, 6, 0, 6, 0, 0, 6, 9, 6, 12, 6, 0, 6, 0, 0, 0, 0, 0, 12, 0, 12, 0, 0, 2, 0, 0, 11, 12, 7, 0, 7, 0, 0, 12, 0, 0, 0, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30]",-1.45
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 5, 0, 0, 6, 0, 6, 0, 0, 6, 9, 6, 12, 6, 0, 6, 0, 0, 0, 0, 0, 12, 0, 12, 0, 0, 2, 0, 0, 11, 12, 7, 0, 7, 0, 0, 12, 0, 0, 0, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 31]",-1.04
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 5, 0, 9, 6, 0, 6, 0, 0, 6, 0, 6, 12, 6, 0, 6, 0, 0, 0, 0, 0, 12, 0, 12, 0, 0, 2, 0, 0, 11, 12, 7, 0, 7, 0, 0, 12, 0, 0, 0, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 31]",-3.2
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 5, 0, 9, 6, 0, 6, 0, 0, 6, 0, 6, 12, 6, 0, 6, 0, 0, 0, 0, 2, 12, 0, 12, 0, 0, 0, 0, 0, 11, 12, 7, 0, 7, 0, 0, 12, 0, 0, 0, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 3, 32]",-3.01
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 5, 0, 9, 6, 0, 6, 0, 0, 6, 0, 6, 12, 6, 0, 6, 0, 0, 0, 0, 2, 12, 0, 12, 0, 0, 0, 0, 0, 11, 12, 0, 0, 7, 0, 0, 12, 0, 0, 0, 12, 12, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 32]",-3.04
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 5, 0, 9, 6, 0, 6, 0, 0, 6, 0, 6, 12, 6, 0, 6, 0, 0, 0, 0, 2, 12, 0, 12, 0, 0, 1, 0, 0, 11, 12, 0, 0, 7, 0, 0, 12, 0, 0, 0, 12, 12, 0, 0, 0, 0, 0, 7, 0, 0, 1, 0, 0, 0, 0, 1, 0, 5, 33]",-2.68
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 5, 0, 9, 6, 0, 6, 0, 0, 6, 0, 6, 12, 6, 0, 6, 0, 0, 0, 0, 2, 12, 0, 12, 0, 0, 1, 0, 0, 0, 12, 0, 0, 7, 0, 0, 12, 0, 11, 0, 12, 12, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 33]",-2.82
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6, 5, 0, 9, 6, 0, 6, 0, 0, 6, 0, 6, 12, 6, 0, 6, 0, 0, 0, 0, 2, 12, 0, 12, 0, 0, 1, 0, 0, 0, 12, 0, 0, 7, 0, 0, 12, 0, 11, 0, 12, 12, 0, 0, 0, 0, 0, 7, 0, 0, 1, 0, 0, 0, 0, 1, 0, 7, 34]",-1.9
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6, 5, 0, 9, 6, 0, 6, 0, 0, 6, 0, 6, 12, 6, 0, 6, 0, 0, 0, 0, 2, 12, 0, 12, 0, 0, 1, 0, 0, 0, 12, 0, 7, 0, 0, 0, 12, 0, 11, 0, 12, 12, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 34]",-2.12
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6, 5, 0, 2, 6, 0, 6, 0, 0, 6, 0, 6, 12, 6, 0, 6, 0, 0, 0, 0, 0, 12, 0, 12, 0, 0, 1, 0, 0, 0, 12, 0, 7, 0, 0, 0, 12, 0, 11, 0, 12, 12, 0, 0, 0, 0, 0, 7, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 35]",-1.5
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6, 5, 0, 12, 6, 0, 6, 0, 0, 6, 0, 6, 0, 6, 0, 6, 0, 0, 0, 0, 0, 12, 0, 12, 0, 0, 1, 0, 0, 0, 12, 0, 7, 0, 0, 0, 12, 0, 11, 0, 12, 12, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35]",-1.58
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0, 1, 6, 0, 6, 0, 0, 6, 0, 6, 0, 6, 0, 6, 0, 0, 0, 0, 0, 12, 0, 12, 0, 0, 1, 0, 0, 0, 12, 0, 7, 0, 0, 0, 12, 0, 11, 0, 12, 12, 0, 0, 0, 0, 0, 7, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 36]",-1.51
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0, 1, 6, 0, 6, 0, 0, 6, 0, 6, 0, 6, 0, 6, 0, 0, 0, 0, 0, 12, 0, 12, 0, 0, 1, 0, 0, 0, 12, 0, 7, 0, 0, 0, 12, 11, 0, 0, 12, 12, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36]",-1.72
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 1, 0, 6, 0, 6, 0, 0, 6, 0, 6, 0, 6, 0, 6, 0, 0, 0, 0, 0, 12, 0, 12, 0, 0, 1, 0, 0, 0, 12, 0, 7, 0, 0, 0, 12, 11, 0, 0, 12, 12, 0, 0, 0, 0, 0, 7, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2, 37]",-1.84
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 1, 0, 6, 0, 6, 0, 0, 6, 0, 6, 0, 6, 0, 6, 0, 0, 0, 0, 0, 12, 0, 12, 0, 12, 1, 0, 0, 0, 12, 0, 7, 0, 0, 0, 12, 11, 0, 0, 12, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37]",-2.24
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 1, 0, 6, 0, 6, 0, 0, 6, 0, 6, 0, 6, 0, 6, 0, 0, 0, 0, 0, 12, 0, 12, 0, 12, 0, 0, 0, 0, 12, 0, 7, 0, 1, 0, 12, 11, 0, 0, 12, 0, 0, 0, 0, 0, 0, 7, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 38]",-0.95
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 1, 0, 6, 0, 6, 0, 0, 6, 0, 6, 0, 6, 0, 6, 0, 12, 0, 0, 0, 12, 0, 12, 0, 0, 0, 0, 0, 0, 12, 0, 7, 0, 1, 0, 12, 11, 0, 0, 12, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38]",-1.08
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0, 0, 6, 0, 6, 0, 0, 6, 0, 6, 0, 6, 0, 6, 0, 12, 0, 0, 0, 12, 0, 12, 0, 0, 1, 0, 0, 0, 12, 0, 7, 0, 1, 0, 12, 11, 0, 0, 12, 0, 0, 0, 0, 0, 0, 7, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 39]",0.0
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0, 0, 6, 0, 6, 0, 0, 6, 0, 6, 0, 6, 0, 6, 0, 12, 0, 0, 0, 12, 0, 12, 0, 0, 1, 0, 0, 0, 12, 0, 7, 0, 1, 0, 12, 11, 0, 7, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 39]",-2.1
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0, 0, 6, 0, 6, 0, 0, 6, 0, 6, 0, 6, 0, 6, 0, 12, 0, 0, 0, 12, 0, 12, 0, 0, 1, 0, 0, 0, 12, 0, 7, 0, 0, 0, 12, 11, 0, 7, 12, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 3, 40]",-0.47
